"","X35078","X35079","X35080","X35081","X35082","X35083","X35084","X35085","X35086","X35087","X35088","X35089","X35092","X35093","X35094","X35096","X35097","X35098","X35099","X35106","X35108","X35110","X35112","X35117","X35122","X35127","X35132","X35136","X35140","X35144","X35148","X35152","X35157","X35162","X35167","X35171","X35176","X35181","X35186","X35191","X35196","X35201","X35205","X35211","X35215","X35222","X35225","X35229","X35233","X35237","X35253","X35257","X35261","X35268","X35272","X35276","X35280","X35284","X35288","X35291","X35294","X35297","X35302","X35305","X35306","X35307","X35308","X35310","X35448","X35454","X35460","X35578","X35586","X35590","X35595","X35596","X35600","X35683","X35689","X35695","X35962","X36009","X36013","X36019","X36121","X36128","X36136","X36151","X36158","X36165","X10","X11","X12","X19","X24","X29","X33","X40","X45","X50"
"X2004M10"," 1.400000e+00","-7.900000e+00"," 2.700000e+00","-1.840000e+01"," 9.700000e+00"," 8.900000e+00"," 6.000000e-01","-5.000000e-01","-1.800000e+00","-8.000000e+00"," 1.090000e+01","-2.800000e+00","-1.000000e+01"," 4.900000e+00","-7.400000e+00"," 4.000000e+00"," 7.000000e-01"," 1.500000e+01","-7.800000e+00"," 1.111017e+02"," 8.886519e+01"," 1.273700e+00","-5.847953e-01"," 1.201743e-01"," 5.067723e-01","-1.302762e-02"," 0.000000e+00"," 0.000000e+00","-3.262051e-01"," 0.000000e+00"," 2.756340e-02","-7.602085e-02"," 1.150989e-01"," 1.037187e+00"," 2.656008e+00","-2.445985e-02"," 8.326395e-02"," 0.000000e+00"," 2.789586e-01"," 6.348400e-02"," 3.562945e-02"," 1.259378e+00"," 1.570387e-01","-5.947040e-02"," 2.557250e-03"," 9.972575e-02","-6.000000e-01"," 1.000000e-01"," 5.000000e-01"," 0.000000e+00","-1.000000e-01","-2.000000e-01"," 1.000000e+00"," 0.000000e+00"," 1.000000e-01"," 0.000000e+00"," 4.000000e-01"," 0.000000e+00"," 1.200000e+00"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01","-1.120000e+01"," 6.000000e-01"," 8.200000e+00"," 2.147300e+00"," 3.964000e+00"," 1.663115e-01"," 1.120000e+02"," 1.650000e+02"," 2.760000e+02"," 3.160000e+02"," 9.967898e+01"," 9.940144e+01"," 6.862338e+01"," 9.999904e+01"," 9.836927e+01"," 1.180000e+01"," 6.900000e+00"," 7.800000e+00"," 1.105651e+00","-7.944389e-01"," 1.525000e+02","-1.011122e-01"," 5.602128e+00","-3.118503e-01"," 2.149701e-01"," 3.217407e+01"," 2.843298e+01"," 3.741090e+00"," 9.100000e+00"," 6.300000e+00"," 5.800000e+00"," 3.345400e+02"," 5.328000e+01"," 3.960000e+00"," 7.633174e-01"," 8.270000e+01"," 6.564538e+10"," 8.446667e+01"
"X2004M11","-5.700000e+00","-8.700000e+00","-1.500000e+00","-1.580000e+01"," 8.900000e+00"," 2.800000e+00","-7.900000e+00","-5.300000e+00"," 6.000000e-01","-1.050000e+01"," 1.080000e+01","-2.600000e+00","-8.400000e+00"," 5.300000e+00","-6.900000e+00"," 4.600000e+00","-4.000000e-01"," 1.170000e+01","-5.800000e+00"," 1.118960e+02"," 8.534773e+01"," 1.329500e+00","-8.470588e-01","-4.051013e-01","-8.159149e-01"," 3.908795e-02"," 0.000000e+00"," 0.000000e+00"," 5.212121e-01"," 2.357656e-02"," 0.000000e+00"," 9.781545e-02","-3.030936e-01","-1.101652e+00","-3.278071e+00","-7.339749e-02"," 1.247920e-01"," 0.000000e+00","-5.828587e-01","-3.806624e-02","-2.968064e-01","-1.548029e+00","-5.263747e-01"," 9.476900e-02","-1.083416e-01","-7.471980e-02","-8.000000e-01","-4.000000e-01","-8.000000e-01"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01","-1.000000e+00","-1.000000e-01"," 1.000000e-01"," 0.000000e+00","-1.200000e+00","-1.000000e-01","-1.500000e+00","-1.000000e-01","-2.000000e-01","-4.000000e-01","-1.180000e+01","-1.000000e+00"," 7.800000e+00"," 2.170300e+00"," 3.845000e+00"," 9.573131e-02"," 1.090000e+02"," 1.740000e+02"," 2.830000e+02"," 3.210000e+02"," 9.954224e+01"," 9.930150e+01"," 7.018934e+01"," 9.993360e+01"," 9.829368e+01"," 1.120000e+01"," 6.900000e+00"," 7.800000e+00","-7.290401e-01","-4.004004e-01"," 1.990000e+02","-9.109312e-01","-4.975150e+00"," 0.000000e+00"," 2.281967e+00"," 3.406378e+01"," 3.045004e+01"," 3.613743e+00"," 9.800000e+00"," 6.400000e+00"," 5.900000e+00"," 3.411500e+02"," 4.847000e+01"," 3.850000e+00"," 7.160602e-01"," 8.250000e+01"," 6.565278e+10"," 8.437333e+01"
"X2004M12"," 5.000000e-01","-6.100000e+00"," 2.600000e+00","-1.490000e+01"," 6.300000e+00"," 1.300000e+00","-8.700000e+00","-7.600000e+00","-1.400000e+00","-1.480000e+01"," 1.540000e+01","-2.400000e+00","-9.400000e+00"," 5.300000e+00","-5.900000e+00"," 4.100000e+00","-1.000000e+00"," 1.260000e+01","-8.000000e+00"," 1.115332e+02"," 8.269302e+01"," 1.362100e+00"," 4.034172e-01","-1.205182e-01","-9.501802e+00"," 1.302423e-02"," 0.000000e+00"," 0.000000e+00"," 2.291089e-01","-1.178550e-02"," 0.000000e+00","-3.691640e-01"," 3.144984e-02","-1.189873e+00","-4.233216e+00","-1.346609e+00","-1.350229e-01"," 0.000000e+00"," 3.730846e-01","-2.665651e-01","-8.692546e-01","-1.988980e+00","-1.643774e+00"," 4.183389e-02","-9.284395e-01","-1.246261e-02"," 5.000000e-01","-1.000000e-01","-9.400000e+00"," 0.000000e+00","-4.000000e-01"," 0.000000e+00","-1.100000e+00","-1.400000e+00","-2.000000e-01"," 0.000000e+00"," 4.000000e-01","-3.000000e-01","-2.000000e+00","-9.000000e-01"," 0.000000e+00","-8.000000e-01","-1.390000e+01","-7.200000e+00"," 1.460000e+01"," 2.173200e+00"," 3.632000e+00"," 1.443845e-01"," 1.050000e+02"," 1.680000e+02"," 2.730000e+02"," 3.290000e+02"," 9.944104e+01"," 9.924979e+01"," 7.143006e+01"," 9.988028e+01"," 9.823679e+01"," 1.080000e+01"," 7.000000e+00"," 7.800000e+00","-9.791922e-01","-1.005025e-01"," 2.533000e+02"," 1.123596e+00"," 3.484657e+00"," 1.042753e+00"," 1.767667e+00"," 3.374246e+01"," 3.096825e+01"," 2.774209e+00"," 8.700000e+00"," 6.600000e+00"," 6.600000e+00"," 3.204700e+02"," 4.315000e+01"," 3.630000e+00"," 6.688030e-01"," 8.230000e+01"," 6.566018e+10"," 8.428000e+01"
"X2005M01"," 7.900000e+00","-5.200000e+00","-1.100000e+00","-9.400000e+00"," 8.000000e-01"," 5.400000e+00","-5.300000e+00","-4.000000e+00","-5.000000e-01","-7.700000e+00"," 1.230000e+01","-2.500000e+00","-8.300000e+00"," 5.500000e+00","-6.600000e+00"," 4.500000e+00"," 1.100000e+00"," 1.200000e+01","-6.200000e+00"," 1.108554e+02"," 8.462014e+01"," 1.303500e+00","-4.727015e-02"," 2.413273e-01","-1.065264e+01"," 2.487303e+00"," 0.000000e+00"," 0.000000e+00"," 6.376323e-01"," 1.991985e+00"," 1.251033e+01","-2.179599e-02","-2.095997e-02"," 1.114527e+00"," 1.911864e+00"," 5.956320e-01"," 4.992200e-01"," 1.541782e-01"," 5.309969e-02"," 1.425480e+00"," 3.963964e-01"," 7.678596e+00"," 2.289377e-02"," 1.163026e-01","-1.882325e-01"," 7.478499e-01"," 0.000000e+00"," 3.000000e-01","-1.050000e+01"," 4.000000e+00"," 0.000000e+00"," 2.000000e-01"," 1.100000e+00"," 6.000000e-01"," 4.000000e-01"," 2.000000e-01"," 0.000000e+00"," 2.200000e+00"," 7.700000e+00","-2.000000e-01"," 1.000000e+00"," 5.000000e-01","-1.170000e+01","-2.400000e+00"," 1.070000e+01"," 2.145400e+00"," 3.558000e+00","-2.069151e-01"," 1.120000e+02"," 1.880000e+02"," 3.000000e+02"," 3.350000e+02"," 9.937561e+01"," 9.925769e+01"," 7.317827e+01"," 9.984319e+01"," 9.820592e+01"," 1.210000e+01"," 7.500000e+00"," 8.400000e+00","-4.944376e-01","-1.407905e+00"," 2.196000e+02"," 1.240781e+00"," 5.936359e+00","-1.547988e+00"," 2.447450e+00"," 3.185945e+01"," 2.836330e+01"," 3.496154e+00"," 9.800000e+00"," 7.100000e+00"," 6.800000e+00"," 3.238500e+02"," 4.684000e+01"," 3.560000e+00"," 3.472222e-01"," 8.233333e+01"," 6.575826e+10"," 8.417000e+01"
"X2005M02","-1.700000e+00","-5.500000e+00"," 2.200000e+00","-1.320000e+01"," 1.250000e+01"," 2.500000e+00","-7.500000e+00","-5.700000e+00","-2.000000e-01","-1.200000e+01"," 1.200000e+01","-3.400000e+00","-7.200000e+00"," 6.300000e+00","-7.600000e+00"," 3.800000e+00","-6.000000e-01"," 5.400000e+00","-6.800000e+00"," 1.104912e+02"," 8.515724e+01"," 1.325700e+00"," 8.394419e-01"," 3.912128e-01"," 7.944673e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","-1.315003e-01"," 2.311337e-02"," 0.000000e+00"," 2.071070e-01"," 4.192872e-02"," 8.995312e-01"," 2.541245e+00","-1.891447e-01"," 1.448825e-01"," 0.000000e+00"," 3.980364e-01","-2.509725e-02"," 6.221584e-01"," 1.107857e+00"," 1.316091e+00","-2.411050e-02"," 5.462414e-01"," 6.185822e-02"," 9.000000e-01"," 4.000000e-01"," 7.800000e+00"," 0.000000e+00"," 2.000000e-01"," 9.000000e-01"," 8.000000e-01","-2.000000e-01"," 2.000000e-01"," 0.000000e+00"," 6.000000e-01","-1.000000e-01"," 1.100000e+00"," 7.000000e-01"," 2.000000e-01"," 8.000000e-01","-9.000000e+00"," 7.900000e+00"," 5.700000e+00"," 2.138300e+00"," 3.547000e+00"," 2.097050e-01"," 1.200000e+02"," 1.950000e+02"," 3.150000e+02"," 3.390000e+02"," 9.933839e+01"," 9.929176e+01"," 7.702518e+01"," 9.981799e+01"," 9.820836e+01"," 1.170000e+01"," 7.900000e+00"," 8.600000e+00"," 4.968944e-01"," 1.763485e+00"," 2.167000e+02","-1.427003e+00","-2.024474e+01"," 4.192872e-01"," 5.256906e+00"," 3.182291e+01"," 2.814468e+01"," 3.678232e+00"," 1.000000e+01"," 7.200000e+00"," 6.600000e+00"," 3.280600e+02"," 4.815000e+01"," 3.550000e+00"," 2.564131e-02"," 8.236667e+01"," 6.585633e+10"," 8.406000e+01"
"X2005M03","-5.600000e+00","-2.200000e+00"," 4.400000e+00","-8.900000e+00"," 1.350000e+01"," 1.170000e+01","-5.900000e+00","-2.600000e+00"," 4.000000e-01","-6.900000e+00"," 1.370000e+01","-3.700000e+00","-9.300000e+00"," 6.400000e+00","-9.800000e+00"," 5.100000e+00"," 1.400000e+00"," 5.100000e+00","-8.200000e+00"," 1.115144e+02"," 8.417683e+01"," 1.296400e+00"," 5.158870e-01"," 2.997602e-01"," 1.120407e+01"," 1.270648e-02"," 0.000000e+00"," 0.000000e+00"," 4.309313e-01","-1.733102e-01"," 0.000000e+00"," 3.698466e-01","-6.286672e-02"," 1.092416e+00"," 2.517192e+00","-4.943561e-02","-3.100134e-01"," 1.744663e-01"," 1.453680e-01"," 0.000000e+00"," 9.274673e-01"," 1.095718e+00"," 1.603976e+00"," 7.892482e-02"," 9.673852e-01"," 1.236400e-01"," 6.000000e-01"," 3.000000e-01"," 1.110000e+01"," 0.000000e+00"," 4.000000e-01","-1.000000e-01"," 1.000000e+00"," 0.000000e+00","-3.000000e-01"," 2.000000e-01"," 2.000000e-01"," 0.000000e+00"," 1.100000e+00"," 9.000000e-01"," 2.000000e-01"," 9.000000e-01","-1.060000e+01"," 1.000000e+01"," 1.230000e+01"," 2.137200e+00"," 3.689000e+00"," 2.630613e-02"," 1.190000e+02"," 1.930000e+02"," 3.130000e+02"," 3.310000e+02"," 9.932537e+01"," 9.930880e+01"," 7.757334e+01"," 9.979873e+01"," 9.824997e+01"," 1.270000e+01"," 7.800000e+00"," 8.700000e+00"," 1.730532e+00","-5.096840e-01"," 1.919000e+02","-1.113586e-01"," 8.087401e+00"," 8.350731e-01"," 7.116596e-01"," 3.681300e+01"," 3.242668e+01"," 4.386322e+00"," 9.100000e+00"," 7.000000e+00"," 6.400000e+00"," 3.289300e+02"," 5.419000e+01"," 3.690000e+00","-2.959395e-01"," 8.240000e+01"," 6.595441e+10"," 8.395000e+01"
"X2005M04"," 1.900000e+00","-6.000000e-01"," 6.400000e+00","-7.500000e+00"," 1.620000e+01"," 9.800000e+00"," 2.600000e+00","-2.000000e-01","-5.000000e-01","-5.500000e+00"," 1.300000e+01","-4.600000e+00","-1.000000e+01"," 7.200000e+00","-1.130000e+01"," 4.700000e+00"," 8.000000e-01"," 3.000000e+00","-7.800000e+00"," 1.107210e+02"," 8.571504e+01"," 1.295700e+00","-9.798204e-01"," 2.689779e-01"," 7.618322e-01"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 1.191895e-02"," 0.000000e+00"," 0.000000e+00","-9.753983e-02"," 3.355001e-01"," 1.254503e+00"," 2.974307e+00","-7.419009e-02"," 3.109775e-02"," 0.000000e+00"," 1.847453e-01"," 2.259320e-01"," 1.767201e-01"," 1.320543e+00"," 1.334074e-01"," 2.190663e-03"," 2.235855e-01"," 1.728822e-01","-1.100000e+00"," 2.000000e-01"," 8.000000e-01"," 0.000000e+00","-1.000000e-01"," 1.000000e-01"," 1.200000e+00","-1.000000e-01"," 0.000000e+00"," 0.000000e+00"," 2.000000e-01"," 1.000000e-01"," 1.300000e+00"," 2.000000e-01"," 2.000000e-01"," 1.000000e-01","-6.900000e+00"," 1.440000e+01"," 4.300000e+00"," 2.137200e+00"," 3.477000e+00","-4.732877e-02"," 1.130000e+02"," 1.850000e+02"," 2.980000e+02"," 3.170000e+02"," 9.932408e+01"," 9.929356e+01"," 7.556577e+01"," 9.978874e+01"," 9.833116e+01"," 1.200000e+01"," 7.400000e+00"," 8.300000e+00"," 4.860267e-01"," 2.356557e+00"," 1.283000e+02"," 2.341137e+00"," 1.266706e+01","-1.656315e+00","-2.587967e+00"," 3.447263e+01"," 3.063365e+01"," 3.838978e+00"," 9.200000e+00"," 7.300000e+00"," 6.800000e+00"," 3.375000e+02"," 5.298000e+01"," 3.480000e+00","-1.827097e-02"," 8.223333e+01"," 6.622334e+10"," 8.905000e+01"
"X2005M05"," 3.100000e+00","-2.500000e+00"," 1.200000e+00","-6.200000e+00"," 1.700000e+01"," 1.300000e+00","-1.030000e+01","-7.300000e+00","-1.900000e+00","-1.420000e+01"," 1.280000e+01","-3.300000e+00","-9.500000e+00"," 5.500000e+00","-1.030000e+01"," 6.000000e+00"," 2.600000e+00"," 2.100000e+00","-8.800000e+00"," 1.094702e+02"," 8.747137e+01"," 1.233100e+00"," 5.772176e-01"," 7.302534e-01","-3.496834e-01"," 2.540973e-02"," 0.000000e+00"," 0.000000e+00"," 1.191753e-01"," 1.736111e-01"," 0.000000e+00"," 1.084834e-02","-1.358412e-01","-7.237488e-01","-2.114061e+00","-2.483089e+00","-3.108808e-01"," 4.097941e-02"," 4.478398e-01"," 1.252348e-01","-5.880278e-02","-9.590557e-01","-8.881981e-02"," 2.190486e-02","-5.650463e-02","-1.232742e-01"," 6.000000e-01"," 7.000000e-01","-3.000000e-01"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","-7.000000e-01","-2.500000e+00","-3.000000e-01"," 0.000000e+00"," 8.000000e-01"," 1.000000e-01","-9.000000e-01","-1.000000e-01","-1.000000e-01","-1.000000e-01","-1.160000e+01"," 2.800000e+00"," 5.700000e+00"," 2.125600e+00"," 3.304000e+00","-3.694126e-02"," 1.100000e+02"," 1.800000e+02"," 2.900000e+02"," 3.100000e+02"," 9.933868e+01"," 9.923159e+01"," 7.472741e+01"," 9.979547e+01"," 9.844848e+01"," 1.120000e+01"," 7.600000e+00"," 8.300000e+00","-7.255139e-01","-1.401401e+00"," 1.036000e+02","-2.069717e+00","-1.354879e+01","-2.105263e-01","-1.109441e+00"," 3.239773e+01"," 2.863355e+01"," 3.764178e+00"," 1.020000e+01"," 7.600000e+00"," 7.300000e+00"," 3.356500e+02"," 4.983000e+01"," 3.300000e+00"," 2.593976e-01"," 8.206667e+01"," 6.649226e+10"," 9.415000e+01"
"X2005M06"," 1.500000e+00","-1.900000e+00"," 3.700000e+00","-7.500000e+00"," 1.910000e+01"," 2.500000e+00","-3.500000e+00","-5.500000e+00"," 9.000000e-01","-1.160000e+01"," 1.550000e+01","-5.100000e+00","-8.300000e+00"," 6.900000e+00","-1.270000e+01"," 4.200000e+00","-6.000000e-01","-5.000000e-01","-1.040000e+01"," 1.072843e+02"," 9.125035e+01"," 1.209200e+00","-3.513703e-02"," 7.397544e-02","-7.426024e+00"," 1.270164e-02"," 0.000000e+00"," 0.000000e+00"," 4.761338e-02","-1.155402e-02"," 3.673769e-02","-2.277904e-01"," 8.370828e-02"," 1.322130e+00"," 3.955299e+00","-3.383808e-02","-4.989605e-01"," 0.000000e+00"," 5.900865e-01"," 8.755472e-02","-3.294893e-01"," 1.787709e+00","-7.556395e-01"," 8.760541e-03","-5.731941e-01"," 7.405579e-02","-1.000000e-01"," 1.000000e-01","-7.400000e+00"," 0.000000e+00","-2.000000e-01"," 0.000000e+00"," 1.200000e+00"," 0.000000e+00","-6.000000e-01"," 0.000000e+00"," 7.000000e-01"," 1.000000e-01"," 1.800000e+00","-6.000000e-01"," 1.000000e-01","-3.000000e-01","-1.260000e+01","-4.900000e+00"," 7.900000e+00"," 2.111000e+00"," 3.134000e+00"," 1.790847e-01"," 1.160000e+02"," 1.730000e+02"," 2.890000e+02"," 3.080000e+02"," 9.938128e+01"," 9.916767e+01"," 7.890238e+01"," 9.983501e+01"," 9.859323e+01"," 1.170000e+01"," 7.100000e+00"," 8.000000e+00"," 1.339829e+00"," 2.233503e+00"," 9.300000e+01"," 1.001112e+00","-7.045658e-01"," 3.586498e+00"," 5.586928e+00"," 3.348085e+01"," 2.966929e+01"," 3.811555e+00"," 1.080000e+01"," 8.000000e+00"," 7.500000e+00"," 3.610500e+02"," 5.635000e+01"," 3.130000e+00"," 5.370662e-01"," 8.190000e+01"," 6.676119e+10"," 9.925000e+01"
"X2005M07"," 4.200000e+00","-4.000000e-01"," 3.400000e+00","-4.100000e+00"," 1.850000e+01"," 3.500000e+00","-8.800000e+00","-5.600000e+00","-3.500000e+00","-1.460000e+01"," 1.130000e+01","-5.100000e+00","-1.040000e+01"," 7.400000e+00","-9.700000e+00"," 2.000000e+00"," 4.000000e-01"," 5.800000e+00","-6.900000e+00"," 1.068955e+02"," 9.206662e+01"," 1.209300e+00","-5.975395e-01"," 0.000000e+00","-1.011167e+01"," 1.447803e+00"," 2.027204e+00"," 2.037373e+00","-3.331350e-01"," 2.311070e-02"," 6.610356e-01","-1.195912e-01","-4.181913e-02"," 1.109756e+00"," 3.055925e+00","-7.616146e-02","-5.014626e-01"," 0.000000e+00"," 4.432277e-01"," 2.749313e-01","-1.534829e-01"," 1.756312e+00","-1.153286e+00"," 1.592757e+00","-2.816625e-01"," 8.633448e-01","-6.000000e-01"," 0.000000e+00","-1.000000e+01"," 1.100000e+00","-1.000000e-01"," 0.000000e+00"," 1.000000e+00","-1.000000e-01","-5.000000e-01"," 0.000000e+00"," 8.000000e-01"," 2.000000e-01"," 1.700000e+00","-6.000000e-01"," 6.000000e-01","-3.000000e-01","-8.900000e+00"," 2.000000e+00"," 7.000000e+00"," 2.119400e+00"," 3.269000e+00"," 1.101881e-01"," 1.090000e+02"," 1.590000e+02"," 2.690000e+02"," 3.040000e+02"," 9.949516e+01"," 9.913535e+01"," 8.206234e+01"," 9.992420e+01"," 9.874735e+01"," 1.050000e+01"," 6.800000e+00"," 7.500000e+00"," 9.615385e-01","-1.688183e+00"," 8.250000e+01"," 1.101322e-01"," 1.182150e+01","-4.073320e-01"," 4.004904e+00"," 3.102046e+01"," 2.837243e+01"," 2.648035e+00"," 1.150000e+01"," 8.400000e+00"," 8.000000e+00"," 3.531900e+02"," 5.900000e+01"," 3.270000e+00"," 8.764746e-01"," 8.176667e+01"," 6.711479e+10"," 9.424333e+01"
"X2005M08"," 1.120000e+01"," 3.700000e+00"," 6.900000e+00"," 5.000000e-01"," 2.410000e+01"," 2.900000e+00","-7.400000e+00","-5.300000e+00","-3.800000e+00","-1.210000e+01"," 1.140000e+01","-3.000000e+00","-9.300000e+00"," 5.200000e+00","-8.500000e+00"," 4.700000e+00"," 2.100000e+00"," 3.400000e+00","-5.400000e+00"," 1.075899e+02"," 9.023149e+01"," 1.219800e+00"," 4.007544e-01","-1.182732e-01"," 3.407796e+00"," 2.628943e-01"," 0.000000e+00"," 0.000000e+00"," 8.356213e-02"," 0.000000e+00"," 1.313389e+00","-5.442473e-02","-9.413241e-02"," 6.633699e-01"," 1.980778e+00"," 0.000000e+00"," 1.469971e-01"," 9.216590e-02","-3.244646e-01"," 6.231306e-02"," 4.611564e-01"," 1.618123e+00"," 7.702764e-01"," 1.508927e-02"," 3.528597e-01","-1.222793e-02"," 5.000000e-01","-1.000000e-01"," 3.300000e+00"," 4.000000e-01","-1.000000e-01"," 0.000000e+00"," 6.000000e-01"," 0.000000e+00"," 2.000000e-01"," 1.000000e-01","-5.000000e-01"," 1.000000e-01"," 1.600000e+00"," 2.000000e-01","-1.000000e-01"," 4.000000e-01","-1.350000e+01","-4.400000e+00"," 1.010000e+01"," 2.132500e+00"," 3.283000e+00"," 1.179050e-01"," 1.050000e+02"," 1.580000e+02"," 2.630000e+02"," 3.000000e+02"," 9.971579e+01"," 9.914474e+01"," 8.243526e+01"," 1.000663e+02"," 9.889156e+01"," 1.040000e+01"," 7.200000e+00"," 7.800000e+00"," 9.523810e-01","-1.616162e+00"," 7.260000e+01","-1.100110e+00","-8.174435e+00","-5.112474e-01"," 4.544290e-01"," 3.241815e+01"," 2.993669e+01"," 2.481457e+00"," 1.160000e+01"," 8.600000e+00"," 8.200000e+00"," 3.522800e+02"," 6.499000e+01"," 3.280000e+00"," 1.215883e+00"," 8.163333e+01"," 6.746839e+10"," 8.923667e+01"
"X2005M09"," 1.100000e+01"," 5.000000e+00"," 9.000000e+00"," 9.000000e-01"," 2.600000e+01"," 7.100000e+00","-4.000000e+00","-2.600000e+00","-3.300000e+00","-7.700000e+00"," 1.100000e+01","-1.400000e+00","-7.700000e+00"," 6.600000e+00","-4.800000e+00"," 7.200000e+00"," 5.300000e+00"," 6.500000e+00","-5.000000e+00"," 1.078013e+02"," 9.059759e+01"," 1.204200e+00","-1.267903e+00","-2.812315e-01"," 1.690731e+01"," 1.248595e-02"," 0.000000e+00"," 0.000000e+00"," 2.027672e-01","-4.621072e-02","-1.200336e-02"," 3.049445e-01","-3.768844e-01"," 1.425833e+00"," 4.160441e+00"," 1.693767e-02"," 1.362969e-01","-1.603233e+01","-2.473958e-01","-4.359198e-01"," 9.063089e-01"," 1.922623e+00"," 1.967176e+00"," 3.663857e-02"," 1.096739e+00","-2.690473e-01","-1.300000e+00","-3.000000e-01"," 1.680000e+01"," 0.000000e+00"," 3.000000e-01","-1.000000e-01"," 1.300000e+00"," 0.000000e+00"," 1.000000e-01","-1.600000e+01","-5.000000e-01","-2.000000e-01"," 1.900000e+00"," 1.100000e+00","-3.000000e-01"," 8.000000e-01","-1.320000e+01","-1.800000e+00"," 1.610000e+01"," 2.139100e+00"," 3.116000e+00"," 2.211899e-01"," 1.110000e+02"," 1.610000e+02"," 2.720000e+02"," 3.010000e+02"," 1.000170e+02"," 9.924210e+01"," 8.346708e+01"," 1.002602e+02"," 9.901289e+01"," 1.160000e+01"," 7.200000e+00"," 8.000000e+00"," 1.179245e+00"," 0.000000e+00"," 7.350000e+01"," 2.558398e+00"," 1.396338e+01"," 1.541624e+00"," 1.251679e+00"," 3.626562e+01"," 3.200968e+01"," 4.255942e+00"," 1.090000e+01"," 8.800000e+00"," 8.400000e+00"," 3.925300e+02"," 6.559000e+01"," 3.120000e+00"," 1.555291e+00"," 8.150000e+01"," 6.782199e+10"," 8.423000e+01"
"X2005M10"," 6.100000e+00"," 2.300000e+00"," 8.600000e+00","-4.100000e+00"," 2.400000e+01"," 1.050000e+01"," 2.900000e+00"," 1.000000e-01","-9.000000e-01","-5.000000e+00"," 1.300000e+01"," 0.000000e+00","-6.600000e+00"," 7.100000e+00","-3.500000e+00"," 1.070000e+01"," 5.400000e+00"," 5.600000e+00","-5.700000e+00"," 1.071106e+02"," 9.221567e+01"," 1.202300e+00"," 4.756243e-01"," 2.968680e-02"," 3.488262e-01"," 2.496879e-02"," 0.000000e+00"," 0.000000e+00"," 2.380669e-01","-2.311604e-02"," 4.801921e-02","-6.514658e-02"," 1.996637e-01","-1.110455e+00","-3.453603e+00","-4.233700e-02"," 4.083342e-01"," 0.000000e+00"," 1.566375e-01","-1.250938e-02","-8.165170e-02","-1.608610e+00","-7.716900e-02"," 4.308990e-02"," 1.663635e-03"," 4.904966e-02"," 5.000000e-01"," 0.000000e+00"," 4.000000e-01"," 0.000000e+00","-1.000000e-01","-1.000000e-01","-1.000000e+00"," 0.000000e+00"," 4.000000e-01"," 0.000000e+00"," 2.000000e-01"," 0.000000e+00","-1.600000e+00"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00","-9.900000e+00"," 3.800000e+00"," 1.400000e+01"," 2.196600e+00"," 3.279000e+00"," 8.935408e-02"," 1.120000e+02"," 1.590000e+02"," 2.710000e+02"," 2.970000e+02"," 1.003487e+02"," 9.943560e+01"," 8.269882e+01"," 1.004930e+02"," 9.911268e+01"," 1.120000e+01"," 7.300000e+00"," 8.100000e+00"," 3.496503e-01","-1.950719e+00"," 1.054000e+02","-1.409978e+00","-1.203177e+01"," 6.072874e-01","-9.204360e-01"," 3.533372e+01"," 3.165577e+01"," 3.677944e+00"," 1.100000e+01"," 8.500000e+00"," 7.800000e+00"," 3.930300e+02"," 6.226000e+01"," 3.280000e+00"," 1.637474e+00"," 8.166667e+01"," 6.798472e+10"," 8.415667e+01"
