"","X27216","X27217","X27218","X27219","X27220","X27221","X27222","X27223","X27224","X27225","X27226","X27227","X27230","X27231","X27232","X27234","X27235","X27236","X27237","X27244","X27246","X27248","X27250","X27255","X27260","X27265","X27270","X27274","X27278","X27282","X27286","X27291","X27296","X27301","X27305","X27310","X27315","X27320","X27325","X27330","X27335","X27339","X27343","X27347","X27351","X27355","X27358","X27362","X27366","X27370","X27386","X27390","X27394","X27401","X27405","X27409","X27413","X27417","X27421","X27424","X27427","X27430","X27435","X27438","X27439","X27440","X27441","X27443","X27593","X27707","X27709","X27713","X27717","X27721","X27816","X28081","X28124","X28128","X28132","X28136","X28138","X28142","X28251","X28258","X28268","X28283","X28290","X28297","X7","X8","X9","X18","X23","X28","X32","X39","X44","X49"
"X2000M08"," 5.800000e+00","-5.400000e+00"," 1.000000e+01","-2.080000e+01"," 1.980000e+01"," 3.000000e+00","-7.200000e+00","-6.600000e+00"," 5.200000e+00"," 2.000000e-01"," 1.580000e+01"," 8.700000e+00"," 7.500000e+00"," 2.900000e+00"," 7.000000e-01"," 2.830000e+01"," 7.000000e-01"," 2.160000e+01","-7.200000e+00"," 9.760074e+01"," 1.226841e+02"," 8.906000e-01","-9.302326e-02"," 0.000000e+00"," 0.000000e+00"," 1.675042e-01"," 0.000000e+00"," 1.755926e-01"," 0.000000e+00"," 2.664298e-01"," 8.976661e-02"," 8.532423e-02","-1.734605e-01","-1.212611e+00"," 3.131524e-01"," 1.865672e-01"," 0.000000e+00"," 8.532423e-02"," 1.751313e-01"," 8.849558e-02","-3.693723e-01","-8.984726e-02"," 5.081318e-02"," 1.699169e-01"," 2.862649e-01"," 2.583979e-01","-1.000000e-01"," 0.000000e+00"," 0.000000e+00"," 2.000000e-01"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 3.000000e-01"," 2.000000e-01"," 0.000000e+00"," 0.000000e+00"," 1.000000e-01","-3.000000e-01"," 1.000000e-01"," 3.000000e-01"," 0.000000e+00","-4.200000e+00"," 2.400000e+00"," 2.930000e+01"," 4.777100e+00"," 5.562670e+00"," 2.446672e-01"," 9.670000e+02"," 1.013787e+02"," 1.003659e+02"," 9.951247e+01"," 1.017563e+02"," 1.011712e+02"," 1.360000e+01"," 1.265823e-01"," 8.819265e+01"," 9.463722e-01"," 1.279000e+02"," 7.351225e+01"," 4.629630e-01"," 5.599533e+01"," 2.145545e+00","-9.302326e-02","-6.696942e-01"," 1.457776e+01"," 1.390132e+01"," 6.764393e-01"," 7.300000e+00"," 4.200000e+00"," 4.500000e+00"," 3.115500e+02"," 3.126000e+01"," 5.560000e+00"," 2.338701e+00"," 7.810000e+01"," 2.510000e+11"," 6.976333e+01"
"X2000M09"," 2.100000e+00","-2.000000e+00"," 2.020000e+01","-2.430000e+01"," 2.580000e+01","-1.630000e+01","-9.300000e+00","-3.030000e+01"," 1.410000e+01"," 2.220000e+01"," 6.520000e+01"," 9.200000e+00"," 1.030000e+01"," 4.800000e+00"," 5.200000e+00"," 2.730000e+01"," 4.900000e+00"," 2.450000e+01","-4.700000e+00"," 9.647894e+01"," 1.273942e+02"," 8.765000e-01"," 1.862197e-01"," 0.000000e+00"," 2.633889e-01"," 1.337793e+00"," 0.000000e+00"," 0.000000e+00"," 7.698229e-02"," 3.365810e+00"," 1.793722e-01"," 0.000000e+00"," 2.606429e-01"," 1.718494e+00","-1.352758e+00"," 9.310987e-02"," 7.162041e-01"," 8.525149e-02"," 0.000000e+00"," 1.768347e-01"," 2.663666e+00"," 3.597122e-01"," 0.000000e+00","-5.292713e-02","-9.741698e-02","-8.591065e-02"," 3.000000e-01"," 0.000000e+00"," 2.000000e-01"," 1.500000e+00"," 0.000000e+00"," 1.000000e-01"," 1.000000e-01","-1.300000e+00"," 0.000000e+00"," 7.000000e-01"," 1.000000e-01"," 0.000000e+00"," 2.700000e+00"," 0.000000e+00","-1.000000e-01"," 3.000000e-01","-7.600000e+00","-4.100000e+00"," 3.880000e+01"," 4.852800e+00"," 5.632300e+00"," 1.213297e-01"," 9.750000e+02"," 1.012935e+02"," 1.003840e+02"," 9.954181e+01"," 1.017049e+02"," 1.013307e+02"," 1.180000e+01"," 7.585335e-01"," 1.001917e+02","-7.812500e-02"," 1.376000e+02"," 1.572262e+02"," 1.536098e-01"," 1.304891e+02","-8.276326e-02"," 7.448790e-01"," 4.949608e-01"," 2.042011e+01"," 2.142725e+01","-1.007143e+00"," 6.400000e+00"," 4.100000e+00"," 4.300000e+00"," 3.100800e+02"," 3.388000e+01"," 5.630000e+00"," 2.190046e+00"," 7.800000e+01"," 2.510000e+11"," 6.916000e+01"
"X2000M10"," 8.300000e+00","-5.800000e+00"," 1.220000e+01","-2.390000e+01"," 2.280000e+01"," 8.000000e+00","-2.260000e+01","-1.160000e+01"," 1.240000e+01","-2.010000e+01"," 2.020000e+01"," 8.000000e+00"," 1.090000e+01"," 6.800000e+00"," 4.600000e+00"," 2.620000e+01"," 5.700000e+00"," 2.240000e+01","-2.400000e+00"," 9.625812e+01"," 1.299728e+02"," 8.417000e-01"," 2.788104e-01"," 8.354219e-02"," 7.880911e-01"," 8.250825e-02"," 5.426357e-01"," 0.000000e+00"," 0.000000e+00","-2.570694e-01"," 1.790510e-01"," 8.525149e-02"," 1.733102e-01","-2.413516e-01"," 0.000000e+00"," 9.302326e-02"," 2.133333e+00"," 1.703578e-01"," 2.622378e-01"," 3.530450e-01","-2.504318e-01"," 2.688172e-01"," 3.854133e-01"," 4.258658e-01"," 2.408674e-01"," 2.579536e-01"," 3.000000e-01"," 0.000000e+00"," 8.000000e-01"," 0.000000e+00"," 3.000000e-01"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 1.000000e-01"," 2.000000e+00"," 1.000000e-01"," 3.000000e-01","-3.000000e-01"," 3.000000e-01"," 3.000000e-01"," 3.000000e-01","-3.500000e+00"," 5.800000e+00"," 2.430000e+01"," 5.041300e+00"," 5.578400e+00"," 2.052413e-02"," 1.059000e+03"," 1.011812e+02"," 1.004328e+02"," 9.958469e+01"," 1.016250e+02"," 1.014943e+02"," 1.360000e+01"," 2.509410e-01"," 1.013916e+02"," 3.909304e-01"," 1.307000e+02"," 1.640273e+02"," 6.134969e-01"," 1.355887e+02","-7.130827e+00","-4.621072e-01","-3.210200e+00"," 2.073124e+01"," 2.047212e+01"," 2.591234e-01"," 6.000000e+00"," 3.800000e+00"," 4.100000e+00"," 3.120600e+02"," 3.311000e+01"," 5.580000e+00"," 2.341492e+00"," 7.826667e+01"," 2.520000e+11"," 7.328333e+01"
"X2000M11"," 6.400000e+00","-2.500000e+00"," 1.410000e+01","-1.920000e+01"," 2.380000e+01","-1.300000e+00"," 6.300000e+00","-3.700000e+00","-2.000000e+00","-6.300000e+00"," 1.590000e+01"," 7.800000e+00"," 1.140000e+01"," 6.000000e+00"," 4.700000e+00"," 2.470000e+01"," 4.500000e+00"," 2.230000e+01","-5.400000e+00"," 9.663518e+01"," 1.295486e+02"," 8.684000e-01"," 1.853568e-01"," 0.000000e+00"," 4.344049e-01"," 9.892828e-01"," 0.000000e+00"," 7.011394e-01"," 0.000000e+00"," 1.975945e+00"," 3.574620e-01"," 2.555366e-01"," 3.460208e-01"," 4.032258e-01"," 1.054852e-01"," 3.717472e-01"," 1.740644e-01"," 0.000000e+00"," 2.615519e-01"," 2.638522e-01"," 1.311707e+00"," 4.468275e-01"," 2.023668e-01"," 1.828977e-01"," 1.673855e-01"," 1.715266e-01"," 1.000000e-01"," 0.000000e+00"," 3.000000e-01"," 9.000000e-01"," 4.000000e-01"," 1.000000e-01"," 4.000000e-01"," 1.000000e-01"," 4.000000e-01"," 1.000000e-01"," 0.000000e+00"," 3.000000e-01"," 1.300000e+00"," 4.000000e-01"," 1.000000e-01"," 3.000000e-01","-5.800000e+00","-1.600000e+00"," 3.170000e+01"," 5.092000e+00"," 5.548120e+00"," 1.525842e-01"," 9.880000e+02"," 1.010447e+02"," 1.004809e+02"," 9.963958e+01"," 1.015003e+02"," 1.016371e+02"," 1.330000e+01","-1.251564e-01"," 1.090909e+02"," 1.246106e+00"," 1.272000e+02"," 1.602267e+02"," 1.371951e+00"," 1.346888e+02","-6.108939e-01"," 7.428041e-01"," 4.796832e+00"," 2.004044e+01"," 2.049728e+01","-4.568347e-01"," 5.300000e+00"," 3.600000e+00"," 3.700000e+00"," 3.091300e+02"," 3.442000e+01"," 5.550000e+00"," 2.492937e+00"," 7.853333e+01"," 2.520000e+11"," 7.740667e+01"
"X2000M12"," 9.200000e+00","-1.700000e+00"," 1.900000e+01","-2.240000e+01"," 2.680000e+01","-6.100000e+00"," 2.120000e+01","-1.790000e+01"," 2.100000e+00","-3.790000e+01"," 6.890000e+01"," 8.500000e+00"," 1.190000e+01"," 3.100000e+00"," 1.800000e+00"," 2.670000e+01"," 3.100000e+00"," 1.990000e+01","-9.700000e+00"," 9.789483e+01"," 1.232287e+02"," 9.305000e-01"," 7.400555e-01","-2.504174e-01"," 1.730104e-01","-8.163265e-02"," 0.000000e+00"," 0.000000e+00"," 7.692308e-02","-2.527380e-01"," 8.904720e-02"," 0.000000e+00","-3.448276e-01","-1.526104e+00","-1.053741e-01"," 9.259259e-02"," 0.000000e+00"," 2.551020e-01"," 0.000000e+00"," 8.771930e-02","-7.857204e-01"," 8.896797e-02"," 0.000000e+00"," 2.937808e-02"," 9.711511e-02"," 8.561644e-02"," 8.000000e-01","-2.000000e-01"," 2.000000e-01"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","-4.000000e-01","-1.000000e-01"," 0.000000e+00"," 0.000000e+00"," 1.000000e-01"," 0.000000e+00","-7.000000e-01"," 0.000000e+00"," 1.000000e-01"," 1.000000e-01","-4.700000e+00","-1.500000e+00"," 2.940000e+01"," 4.939200e+00"," 5.298080e+00"," 2.646192e-01"," 1.073000e+03"," 1.008821e+02"," 1.005435e+02"," 9.970535e+01"," 1.013387e+02"," 1.017347e+02"," 1.200000e+01","-2.506266e-01"," 1.129906e+02"," 1.384615e+00"," 1.244000e+02"," 1.251209e+02"," 1.203008e+00"," 1.134905e+02","-5.277079e-02","-5.529954e-01","-6.247935e+00"," 2.101180e+01"," 2.137360e+01","-3.617959e-01"," 5.200000e+00"," 3.600000e+00"," 4.000000e+00"," 2.923100e+02"," 2.844000e+01"," 5.300000e+00"," 2.644383e+00"," 7.880000e+01"," 2.530000e+11"," 8.153000e+01"
"X2001M01"," 1.220000e+01","-3.300000e+00"," 1.670000e+01","-2.340000e+01"," 2.180000e+01"," 2.100000e+00"," 2.510000e+01","-5.400000e+00"," 8.500000e+00","-2.500000e+00"," 4.360000e+01"," 4.900000e+00"," 1.010000e+01"," 9.700000e+00","-5.000000e-01"," 2.480000e+01"," 2.600000e+00"," 1.700000e+01","-8.100000e+00"," 9.974115e+01"," 1.181550e+02"," 9.293000e-01"," 4.591368e-01"," 0.000000e+00"," 8.635579e-02"," 4.084967e-01"," 6.168080e-01"," 0.000000e+00"," 3.843198e-01"," 4.222973e-01"," 8.896797e-02"," 6.796941e-01","-5.190311e-01","-3.425775e+00","-5.274262e-01"," 1.942646e+00"," 0.000000e+00"," 6.785411e-01"," 1.043478e+00"," 4.382121e-01","-1.111759e+00"," 8.888889e-02"," 4.154473e-01"," 5.812768e-01"," 8.161649e-01"," 7.698888e-01"," 4.000000e-01"," 0.000000e+00","-2.300000e+00"," 4.000000e-01"," 0.000000e+00","-3.000000e+00","-6.000000e-01","-5.000000e-01"," 5.000000e-01"," 0.000000e+00"," 7.000000e-01"," 7.000000e-01","-1.100000e+00","-1.000000e-01"," 4.000000e-01","-1.000000e-01","-4.800000e+00","-5.000000e-01"," 2.630000e+01"," 4.770700e+00"," 5.183100e+00"," 8.429358e-02"," 1.019000e+03"," 1.006805e+02"," 1.006227e+02"," 9.978201e+01"," 1.011200e+02"," 1.017736e+02"," 1.190000e+01"," 1.256281e-01"," 1.227898e+02","-2.731411e+00"," 1.196000e+02"," 1.459243e+02","-2.526003e+00"," 1.176902e+02"," 6.308461e+00"," 8.341057e-01","-1.367583e+00"," 1.975111e+01"," 2.064012e+01","-8.890162e-01"," 2.000000e+00"," 2.900000e+00"," 3.800000e+00"," 2.844100e+02"," 2.959000e+01"," 5.180000e+00"," 2.489062e+00"," 7.843333e+01"," 2.530000e+11"," 7.719000e+01"
"X2001M02"," 1.190000e+01","-7.000000e+00"," 1.630000e+01","-3.020000e+01"," 2.580000e+01"," 1.190000e+01"," 6.000000e-01"," 7.000000e-01"," 1.220000e+01"," 1.100000e+00"," 1.030000e+01"," 1.500000e+00"," 1.050000e+01"," 1.130000e+01","-4.500000e+00"," 2.040000e+01"," 2.000000e-01"," 1.390000e+01","-9.800000e+00"," 9.927520e+01"," 1.204037e+02"," 9.248000e-01"," 8.226691e-01"," 8.368201e-02"," 1.725626e-01"," 8.136697e-02"," 0.000000e+00"," 6.962576e-01"," 5.359877e-01","-8.410429e-02"," 5.333333e-01"," 4.219409e-01"," 3.478261e-01","-2.533784e-01","-2.120891e-01"," 9.074410e-02"," 1.737619e-01"," 5.897220e-01"," 3.442341e-01"," 3.490401e-01","-1.500076e-01"," 3.552398e-01"," 2.263566e-01"," 2.949926e-01"," 6.420685e-01"," 5.942275e-01"," 8.000000e-01"," 2.000000e-01","-7.600000e+00"," 0.000000e+00"," 4.000000e-01"," 4.000000e-01"," 4.000000e-01","-2.000000e-01","-1.000000e-01"," 3.000000e-01"," 7.000000e-01"," 0.000000e+00","-1.000000e-01","-9.000000e-01"," 5.000000e-01","-5.000000e-01","-5.600000e+00","-4.000000e+00"," 2.520000e+01"," 4.755800e+00"," 5.183680e+00"," 2.964563e-01"," 1.068000e+03"," 1.004488e+02"," 1.007314e+02"," 9.985925e+01"," 1.008804e+02"," 1.017474e+02"," 1.330000e+01"," 0.000000e+00"," 1.101908e+02","-6.240250e-01"," 1.071000e+02"," 1.492249e+02","-6.859756e-01"," 1.265895e+02","-1.616315e+00"," 9.191176e-01","-3.071381e+00"," 2.030199e+01"," 2.010252e+01"," 1.994690e-01"," 2.500000e+00"," 3.000000e+00"," 3.800000e+00"," 2.900200e+02"," 2.961000e+01"," 5.180000e+00"," 2.333742e+00"," 7.806667e+01"," 2.530000e+11"," 7.285000e+01"
"X2001M03"," 1.220000e+01"," 3.200000e+00"," 2.020000e+01","-1.370000e+01"," 2.580000e+01"," 1.180000e+01"," 2.330000e+01"," 8.600000e+00"," 1.100000e+00","-9.000000e-01"," 9.300000e+00","-1.100000e+00"," 8.300000e+00"," 1.190000e+01","-7.600000e+00"," 1.630000e+01"," 5.000000e-01"," 8.500000e+00","-1.410000e+01"," 9.907526e+01"," 1.221379e+02"," 8.832000e-01"," 2.719855e-01"," 2.508361e-01"," 2.583979e-01"," 0.000000e+00"," 0.000000e+00"," 8.643042e-02"," 3.046458e-01","-1.683502e-01"," 8.841733e-02"," 8.403361e-02"," 8.665511e-02"," 5.080440e-01","-1.062699e-01"," 0.000000e+00"," 0.000000e+00"," 5.025126e-01"," 1.715266e-01"," 8.695652e-02"," 9.471562e-02"," 1.769912e-01"," 2.823085e-02"," 4.666887e-02"," 1.869781e-01"," 1.687764e-01"," 3.000000e-01"," 0.000000e+00"," 7.800000e+00"," 0.000000e+00"," 3.000000e-01"," 1.000000e-01"," 1.000000e-01","-1.000000e-01"," 0.000000e+00"," 0.000000e+00"," 4.000000e-01"," 6.000000e-01"," 1.000000e-01"," 1.200000e+00"," 1.000000e-01"," 9.000000e-01","-5.000000e+00","-1.300000e+00"," 2.200000e+01"," 4.708600e+00"," 5.130480e+00","-9.589037e-02"," 1.078000e+03"," 1.002132e+02"," 1.008865e+02"," 9.992678e+01"," 1.006468e+02"," 1.016570e+02"," 1.320000e+01","-1.254705e-01"," 1.117907e+02"," 7.849294e-02"," 1.205000e+02"," 1.671279e+02","-3.837299e-01"," 1.447879e+02"," 1.198863e+00","-7.285974e-01","-8.291883e+00"," 2.353440e+01"," 2.286020e+01"," 6.741967e-01"," 1.700000e+00"," 3.100000e+00"," 3.700000e+00"," 2.915200e+02"," 2.725000e+01"," 5.130000e+00"," 2.178421e+00"," 7.770000e+01"," 2.540000e+11"," 6.851000e+01"
"X2001M04"," 8.800000e+00","-4.800000e+00"," 1.260000e+01","-2.220000e+01"," 2.680000e+01"," 1.800000e+00"," 1.000000e+00","-2.700000e+00","-3.200000e+00"," 3.800000e+00"," 1.110000e+01","-1.300000e+00"," 8.100000e+00"," 1.260000e+01","-9.100000e+00"," 1.780000e+01","-3.600000e+00"," 7.700000e+00","-1.570000e+01"," 9.883506e+01"," 1.241192e+02"," 8.876000e-01"," 6.329114e-01"," 2.752294e+00"," 3.436426e-01"," 8.130081e-02"," 3.831418e-01"," 0.000000e+00"," 3.037206e-01","-1.686341e-01"," 8.833922e-02"," 0.000000e+00"," 2.597403e-01"," 6.739680e-01","-1.063830e-01"," 0.000000e+00"," 0.000000e+00"," 5.833333e-01"," 6.849315e-01"," 4.344049e-01"," 1.604277e-01"," 3.533569e-01"," 2.579243e-01"," 4.173978e-01"," 3.472061e-01"," 3.369840e-01"," 5.000000e-01"," 3.000000e+00"," 3.400000e+00"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01"," 1.000000e-01","-1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 6.000000e-01"," 1.400000e+00"," 1.000000e-01"," 8.000000e-01"," 5.000000e-01"," 8.000000e-01","-5.200000e+00"," 8.000000e-01"," 2.610000e+01"," 4.682000e+00"," 5.282280e+00"," 6.410283e-02"," 1.072000e+03"," 9.998929e+01"," 1.010826e+02"," 9.997899e+01"," 1.004313e+02"," 1.015157e+02"," 1.240000e+01"," 5.025126e-01"," 9.519207e+01","-1.019608e+00"," 1.122000e+02"," 1.428238e+02","-7.704160e-01"," 1.179902e+02"," 4.030244e-01","-9.174312e-02"," 3.274657e+00"," 1.931226e+01"," 1.916899e+01"," 1.432689e-01"," 1.800000e+00"," 3.300000e+00"," 3.900000e+00"," 2.968100e+02"," 2.749000e+01"," 5.280000e+00"," 1.799028e+00"," 7.763333e+01"," 2.530000e+11"," 6.982000e+01"
"X2001M05"," 5.000000e+00","-5.000000e-01"," 1.680000e+01","-1.780000e+01"," 1.880000e+01"," 3.000000e-01"," 1.470000e+01","-1.050000e+01"," 7.000000e-01","-5.300000e+00"," 4.660000e+01","-1.000000e-01"," 7.900000e+00"," 1.190000e+01","-8.700000e+00"," 2.040000e+01","-3.600000e+00"," 1.010000e+01","-1.430000e+01"," 9.778563e+01"," 1.268500e+02"," 8.480000e-01"," 5.390836e-01"," 8.116883e-02"," 2.568493e-01","-6.498781e-01"," 0.000000e+00"," 9.499136e-01","-1.514005e-01","-1.773649e+00"," 2.647838e-01"," 8.396306e-02"," 1.036269e+00"," 3.179916e+00","-2.129925e-01"," 9.066183e-02"," 0.000000e+00"," 3.314002e-01"," 4.251701e-01"," 2.595156e-01"," 1.707865e-01"," 3.521127e-01"," 3.096503e-01"," 2.077216e-01"," 2.444270e-01"," 2.518892e-01"," 5.000000e-01"," 2.000000e-01"," 5.000000e-01","-7.000000e-01"," 4.000000e-01"," 1.000000e-01"," 1.000000e+00","-2.000000e-01"," 1.000000e-01"," 0.000000e+00"," 4.000000e-01"," 3.000000e-01"," 1.000000e-01"," 4.000000e-01"," 3.000000e-01"," 3.000000e-01","-3.000000e+00"," 7.400000e+00"," 2.410000e+01"," 4.636700e+00"," 5.448700e+00"," 1.476940e-01"," 9.320000e+02"," 9.975728e+01"," 1.012968e+02"," 1.000058e+02"," 1.002464e+02"," 1.013412e+02"," 1.210000e+01"," 1.250000e-01"," 9.759187e+01","-7.923930e-02"," 1.298000e+02"," 1.668278e+02","-4.658385e-01"," 1.382885e+02","-1.096357e+00"," 1.836547e-01"," 4.837005e-01"," 2.108717e+01"," 2.092241e+01"," 1.647585e-01"," 3.100000e+00"," 3.600000e+00"," 4.400000e+00"," 3.156000e+02"," 2.863000e+01"," 5.450000e+00"," 1.419636e+00"," 7.756667e+01"," 2.530000e+11"," 7.113000e+01"
"X2001M06"," 1.900000e+00","-4.000000e+00"," 1.370000e+01","-2.170000e+01"," 2.480000e+01"," 2.000000e-01"," 2.190000e+01","-1.160000e+01","-3.400000e+00","-4.800000e+00"," 5.700000e+01","-1.400000e+00"," 6.300000e+00"," 9.900000e+00","-9.600000e+00"," 1.530000e+01","-1.700000e+00"," 1.200000e+01","-1.490000e+01"," 9.735405e+01"," 1.298884e+02"," 8.480000e-01"," 4.468275e-01"," 8.110300e-02"," 1.707942e-01"," 8.176615e-02"," 0.000000e+00"," 8.554320e-02"," 2.274450e-01"," 1.719690e-01"," 8.802817e-02"," 8.389262e-02"," 1.709402e-01"," 1.135442e+00"," 0.000000e+00"," 9.057971e-02"," 8.673027e-02"," 4.128819e-01"," 8.467401e-02"," 2.588438e-01"," 5.615243e-01"," 1.754386e-01"," 2.806337e-02"," 1.902076e-01"," 1.855299e-01"," 1.675042e-01"," 4.000000e-01"," 0.000000e+00"," 1.000000e-01"," 1.000000e-01"," 0.000000e+00"," 0.000000e+00"," 3.000000e-01"," 0.000000e+00"," 1.000000e-01"," 0.000000e+00"," 3.000000e-01"," 1.000000e-01"," 6.000000e-01"," 1.000000e-01"," 1.000000e-01"," 3.000000e-01","-1.500000e+00"," 9.400000e+00"," 2.020000e+01"," 4.453600e+00"," 5.399020e+00"," 2.047318e-01"," 1.000000e+03"," 9.949434e+01"," 1.014718e+02"," 9.999942e+01"," 1.000640e+02"," 1.011503e+02"," 1.200000e+01"," 1.248439e-01"," 9.639197e+01"," 1.586043e-01"," 1.336000e+02"," 1.572262e+02"," 2.340094e-01"," 1.375885e+02"," 2.155057e+00"," 2.749771e-01","-5.301262e+00"," 2.087769e+01"," 2.037021e+01"," 5.074809e-01"," 4.100000e+00"," 4.400000e+00"," 5.400000e+00"," 3.196300e+02"," 2.760000e+01"," 5.400000e+00"," 1.040243e+00"," 7.750000e+01"," 2.530000e+11"," 7.244000e+01"
"X2001M07"," 4.600000e+00","-3.800000e+00"," 1.360000e+01","-2.110000e+01"," 2.280000e+01","-2.000000e-01"," 7.100000e+00","-6.300000e+00","-2.040000e+01","-2.340000e+01"," 2.570000e+01","-1.600000e+00"," 7.400000e+00"," 1.020000e+01","-1.180000e+01"," 1.710000e+01","-6.300000e+00"," 8.900000e+00","-1.640000e+01"," 9.798976e+01"," 1.287848e+02"," 8.755000e-01"," 8.896797e-02"," 1.620746e-01"," 0.000000e+00","-8.169935e-02"," 6.870229e-01"," 0.000000e+00"," 0.000000e+00","-9.442060e-01"," 0.000000e+00"," 1.676446e-01","-5.119454e-01","-2.967121e+00"," 1.067236e-01"," 1.809955e-01"," 0.000000e+00"," 5.756579e-01"," 2.538071e-01"," 8.605852e-02","-1.766787e+00","-8.756567e-02"," 4.615091e-01"," 2.582565e-01"," 2.236453e-01"," 2.508361e-01"," 1.000000e-01"," 2.000000e-01","-1.800000e+00","-1.000000e-01"," 0.000000e+00"," 1.000000e-01","-4.000000e-01"," 1.000000e-01"," 3.000000e-01"," 0.000000e+00"," 7.000000e-01"," 3.000000e-01","-1.700000e+00","-1.000000e-01"," 3.000000e-01","-3.000000e-01","-9.000000e-01"," 9.800000e+00"," 2.320000e+01"," 4.467100e+00"," 5.416200e+00"," 6.859099e-01"," 1.091000e+03"," 9.921797e+01"," 1.015561e+02"," 9.995925e+01"," 9.986681e+01"," 1.009568e+02"," 1.230000e+01","-3.740648e-01"," 1.030914e+02","-1.900238e+00"," 1.291000e+02"," 1.575263e+02","-1.789883e+00"," 1.395884e+02","-6.526593e+00","-9.140768e-02","-3.260007e+00"," 2.163278e+01"," 1.921127e+01"," 2.421501e+00"," 3.600000e+00"," 4.500000e+00"," 5.700000e+00"," 3.038900e+02"," 2.643000e+01"," 5.420000e+00"," 7.285224e-01"," 7.710000e+01"," 2.520000e+11"," 7.216000e+01"
"X2001M08"," 7.100000e+00"," 1.700000e+00"," 2.200000e+01","-1.860000e+01"," 1.880000e+01","-1.370000e+01"," 2.300000e+00","-2.380000e+01","-1.020000e+01","-3.410000e+01"," 5.990000e+01","-1.500000e+00"," 6.400000e+00"," 7.900000e+00","-1.820000e+01"," 2.150000e+01","-1.200000e+01"," 6.500000e+00","-1.900000e+01"," 9.930634e+01"," 1.229787e+02"," 9.158000e-01","-8.888889e-02"," 8.090615e-02"," 0.000000e+00","-8.176615e-02"," 0.000000e+00"," 1.709402e-01"," 0.000000e+00","-2.599653e-01"," 2.638522e-01"," 1.673640e-01","-2.572899e-01","-2.644628e+00","-2.132196e-01"," 2.710027e-01"," 0.000000e+00"," 1.635323e-01"," 1.687764e-01"," 0.000000e+00","-1.217797e+00","-8.764242e-02"," 5.585323e-02"," 1.304670e-01"," 3.695462e-01"," 3.336113e-01","-1.000000e-01"," 0.000000e+00","-3.500000e+00"," 0.000000e+00"," 1.000000e-01"," 0.000000e+00","-3.000000e-01","-2.000000e-01"," 2.000000e-01"," 0.000000e+00"," 1.000000e-01","-1.000000e-01","-1.300000e+00","-4.000000e-01"," 3.000000e-01","-3.000000e-01","-1.400000e+00"," 7.900000e+00"," 2.640000e+01"," 4.353500e+00"," 5.214550e+00"," 1.451970e-01"," 8.840000e+02"," 9.895357e+01"," 1.015307e+02"," 9.989667e+01"," 9.965730e+01"," 1.007719e+02"," 1.210000e+01"," 0.000000e+00"," 8.959253e+01"," 1.775626e+00"," 1.168000e+02"," 6.931155e+01"," 1.901743e+00"," 5.379552e+01"," 4.399146e+00"," 7.319305e-01","-1.219929e+00"," 1.460084e+01"," 1.347103e+01"," 1.129810e+00"," 4.000000e+00"," 4.600000e+00"," 6.000000e+00"," 3.005300e+02"," 2.737000e+01"," 5.210000e+00"," 4.168017e-01"," 7.670000e+01"," 2.520000e+11"," 7.188000e+01"
"X2001M09"," 7.600000e+00"," 1.200000e+00"," 1.520000e+01","-1.280000e+01"," 2.080000e+01","-1.860000e+01"," 3.000000e+00","-2.220000e+01","-2.300000e+00","-3.210000e+01"," 5.080000e+01","-1.040000e+01","-1.700000e+00"," 9.700000e+00","-2.390000e+01"," 2.400000e+00","-1.520000e+01"," 4.100000e+00","-3.120000e+01"," 9.938652e+01"," 1.215630e+02"," 9.131000e-01"," 8.896797e-02"," 0.000000e+00"," 3.410060e-01"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 8.771930e-02"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","-4.273504e-01"," 1.801802e-01"," 9.532062e-01","-3.265306e-01"," 1.684920e-01"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00","-1.914508e-02"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 0.000000e+00"," 3.600000e+00"," 0.000000e+00"," 1.000000e-01"," 3.000000e-01"," 0.000000e+00","-4.000000e-01"," 2.000000e-01"," 1.000000e+00","-3.000000e-01"," 4.000000e-01"," 0.000000e+00"," 5.000000e-01"," 0.000000e+00"," 3.000000e-01","-3.400000e+00"," 3.600000e+00"," 2.630000e+01"," 3.982900e+00"," 5.196000e+00"," 1.374398e-01"," 9.030000e+02"," 9.877318e+01"," 1.014194e+02"," 9.983082e+01"," 9.946205e+01"," 1.006043e+02"," 1.060000e+01"," 0.000000e+00"," 9.609199e+01","-1.506741e+00"," 1.179000e+02"," 1.486248e+02","-1.866252e+00"," 1.229898e+02","-8.009813e+00","-1.816530e-01","-1.802532e+01"," 1.975322e+01"," 2.015821e+01","-4.049893e-01"," 5.300000e+00"," 5.300000e+00"," 6.800000e+00"," 3.218400e+02"," 2.620000e+01"," 5.200000e+00"," 1.050810e-01"," 7.630000e+01"," 2.510000e+11"," 7.160000e+01"
